pipeline_outcome,orderflow_pts,edge_trigger,reason,bot_version,mtf_1h,edge_trigger_reason,mtf_15m,exchange,outcome,price,momentum_pts,structure_bias,x_shadow,regime,ai_gate_called,data_symbol,ts,effective_threshold,stage,adx,x_effective_threshold,edge_threshold,trade_id,mtf_4h,fee_profile,x_detail,x_edge_threshold_max,analyzer_sync_id,x_lane,x_latency_ms,edge_score,x_win_prob
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60525.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:51:09.604658+00:00,3.0,POST_AI,40.42,,3.0,c65c-68280023e50c,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.7,
AI_EVALUATED,,True,WOULD_BLOCK_RISK_PAUSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60525.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:51:09.875879+00:00,3.0,POST_AI,40.42,,3.0,c65c-68280023e50c,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.7,
AI_EVALUATED,,False,AI_COOLDOWN_131s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_131s,BEARISH,bitfinex,WAIT,60525.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:51:52.408032+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.6,
AI_EVALUATED,,False,AI_COOLDOWN_128s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_128s,BEARISH,bitfinex,WAIT,60525.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:51:54.792173+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.6,
AI_EVALUATED,,False,AI_COOLDOWN_98s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_98s,BEARISH,bitfinex,WAIT,60511.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:52:24.850858+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.6,
AI_EVALUATED,,False,AI_COOLDOWN_68s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_68s,BEARISH,bitfinex,WAIT,60551.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:52:55.324257+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.0,
AI_EVALUATED,,False,AI_COOLDOWN_67s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_67s,BEARISH,bitfinex,WAIT,60551.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:52:55.916028+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.0,
AI_EVALUATED,,False,AI_COOLDOWN_37s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_37s,BEARISH,bitfinex,WAIT,60531.0,0.26,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:53:26.374228+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.8,
AI_EVALUATED,,False,AI_COOLDOWN_35s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_35s,BEARISH,bitfinex,WAIT,60531.0,0.26,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:53:27.419495+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.8,
AI_EVALUATED,,False,AI_COOLDOWN_5s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_5s,BEARISH,bitfinex,WAIT,60548.0,0.79,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:53:57.542417+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.4,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,60477.0,0.76,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:54:27.941450+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.3,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,60447.0,0.76,BEARISH_STRUCTURE,,BEAR,False,tBTCF0:USTF0,2026-06-24T15:54:34.287572+00:00,3.0,AI,40.42,,3.0,scan-f056b6e1ded7,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,6288,5.3,
AI_EVALUATED,,True,AI_SCAN_MODEL,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,60447.0,0.76,BEARISH_STRUCTURE,False,BEAR,True,tBTCF0:USTF0,2026-06-24T15:54:34.314880+00:00,3.0,AI,40.42,,3.0,scan-f056b6e1ded7,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,AI_SCAN,6288,5.3,72
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60447.0,0.76,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:54:34.604941+00:00,3.0,POST_AI,40.42,,3.0,cont-dd5b48c70e44,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.3,
AI_EVALUATED,,True,WOULD_BLOCK_RISK_PAUSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60443.0,0.76,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:54:34.802859+00:00,3.0,POST_AI,40.42,,3.0,cont-dd5b48c70e44,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.3,
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60443.0,0.76,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:54:35.641026+00:00,3.0,POST_AI,40.42,,3.0,c65c-409f5a0a4fd2,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.3,
AI_EVALUATED,,True,WOULD_BLOCK_RISK_PAUSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60443.0,0.76,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:54:35.861539+00:00,3.0,POST_AI,40.42,,3.0,c65c-409f5a0a4fd2,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.3,
AI_EVALUATED,,False,AI_COOLDOWN_142s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_142s,BEARISH,bitfinex,WAIT,60432.0,0.26,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:55:05.519681+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.8,
AI_EVALUATED,,False,AI_COOLDOWN_112s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_112s,BEARISH,bitfinex,WAIT,60452.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:55:35.958794+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.0,
AI_EVALUATED,,False,AI_COOLDOWN_81s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_81s,BEARISH,bitfinex,WAIT,60421.0,0.63,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:56:06.038886+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.2,
AI_EVALUATED,,False,AI_COOLDOWN_51s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_51s,BEARISH,bitfinex,WAIT,60379.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:56:36.577351+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.1,
AI_EVALUATED,,False,AI_COOLDOWN_6s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_6s,BEARISH,bitfinex,WAIT,60381.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:57:21.754561+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.1,
AI_EVALUATED,,False,AI_COOLDOWN_5s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_5s,BEARISH,bitfinex,WAIT,60381.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:57:22.331296+00:00,3.0,EDGE,40.42,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.0,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,60362.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:57:52.217511+00:00,3.0,EDGE,40.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.9,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,60364.0,0.0,BEARISH_STRUCTURE,,BEAR,False,tBTCF0:USTF0,2026-06-24T15:57:57.287429+00:00,3.0,AI,40.49,,3.0,scan-165f06b608e5,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,5020,4.9,
AI_EVALUATED,,True,AI_SCAN_MODEL,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,60364.0,0.0,BEARISH_STRUCTURE,False,BEAR,True,tBTCF0:USTF0,2026-06-24T15:57:57.312466+00:00,3.0,AI,40.49,,3.0,scan-165f06b608e5,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,AI_SCAN,5020,4.9,62
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_AI_BAND,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60364.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:57:57.584275+00:00,3.0,POST_AI,40.49,,3.0,cont-6e3e0ce922c0,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.9,
AI_EVALUATED,,False,AI_COOLDOWN_144s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_144s,BEARISH,bitfinex,WAIT,60326.0,0.73,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:58:28.220755+00:00,3.0,EDGE,40.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.5,
AI_EVALUATED,,False,AI_COOLDOWN_113s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_113s,BEARISH,bitfinex,WAIT,60299.0,0.66,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:58:58.560491+00:00,3.0,EDGE,40.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.2,
AI_EVALUATED,,False,AI_COOLDOWN_82s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_82s,BEARISH,bitfinex,WAIT,60296.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T15:59:29.611262+00:00,3.0,EDGE,40.51,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.6,
AI_EVALUATED,,False,AI_COOLDOWN_52s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_52s,BEARISH,bitfinex,WAIT,60306.0,0.8,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:00:00.154459+00:00,3.0,EDGE,40.51,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.6,
AI_EVALUATED,,False,AI_COOLDOWN_21s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_21s,BEARISH,bitfinex,WAIT,60395.0,0.41,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:00:30.696289+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,6.0,
AI_EVALUATED,,False,AI_COOLDOWN_20s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_20s,BEARISH,bitfinex,WAIT,60379.0,0.41,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:00:31.296285+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,6.0,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,60347.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:01:01.734706+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.6,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,60362.0,1.0,BEARISH_STRUCTURE,,BEAR,False,tBTCF0:USTF0,2026-06-24T16:01:06.632968+00:00,3.0,AI,42.58,,3.0,scan-c964c08e8a35,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,4841,5.6,
AI_EVALUATED,,True,AI_SCAN_MODEL,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,60362.0,1.0,BEARISH_STRUCTURE,False,BEAR,True,tBTCF0:USTF0,2026-06-24T16:01:06.662905+00:00,3.0,AI,42.58,,3.0,scan-c964c08e8a35,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,AI_SCAN,4841,5.6,68
AI_EVALUATED,,True,WOULD_BLOCK_RISK_PAUSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60362.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:01:06.912778+00:00,3.0,POST_AI,42.58,,3.0,cont-0695dfa6b217,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.6,
AI_EVALUATED,,True,WOULD_BLOCK_RISK_PAUSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60364.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:01:07.328254+00:00,3.0,POST_AI,42.58,,3.0,c65c-ff05d1f3b5fe,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.6,
AI_EVALUATED,,False,AI_COOLDOWN_143s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_143s,BEARISH,bitfinex,WAIT,60339.0,0.33,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:01:38.140168+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.9,
AI_EVALUATED,,False,AI_COOLDOWN_113s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_113s,BEARISH,bitfinex,WAIT,60330.0,0.63,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:02:08.326261+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,6.0,
AI_EVALUATED,,False,AI_COOLDOWN_74s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_74s,BEARISH,bitfinex,WAIT,60374.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:02:47.654125+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,6.0,
AI_EVALUATED,,False,AI_COOLDOWN_43s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_43s,BEARISH,bitfinex,WAIT,60351.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:03:18.276768+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.6,
AI_EVALUATED,,False,AI_COOLDOWN_42s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_42s,BEARISH,bitfinex,WAIT,60351.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:03:18.934297+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.6,
AI_EVALUATED,,False,AI_COOLDOWN_12s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_12s,BEARISH,bitfinex,WAIT,60319.0,0.8,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:03:49.107917+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.4,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,60367.0,0.25,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:04:19.211175+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.8,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,60320.0,0.25,BEARISH_STRUCTURE,,BEAR,False,tBTCF0:USTF0,2026-06-24T16:04:25.532250+00:00,3.0,AI,42.58,,3.0,scan-bb1007ee3a6d,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,6271,4.8,
AI_EVALUATED,,True,AI_SCAN_MODEL,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,60320.0,0.25,BEARISH_STRUCTURE,False,BEAR,True,tBTCF0:USTF0,2026-06-24T16:04:25.556896+00:00,3.0,AI,42.58,,3.0,scan-bb1007ee3a6d,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,AI_SCAN,6271,4.8,68
AI_EVALUATED,,True,WOULD_BLOCK_RISK_PAUSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60320.0,0.25,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:04:25.785023+00:00,3.0,POST_AI,42.58,,3.0,cont-24b857f36df7,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.8,
AI_EVALUATED,,True,WOULD_BLOCK_RISK_PAUSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60320.0,0.25,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:04:26.240943+00:00,3.0,POST_AI,42.58,,3.0,c65c-ff9719d3d08f,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.8,
AI_EVALUATED,,False,AI_COOLDOWN_141s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_141s,BEARISH,bitfinex,WAIT,60319.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:04:57.434663+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.7,
AI_EVALUATED,,False,AI_COOLDOWN_110s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_110s,BEARISH,bitfinex,WAIT,60332.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:05:28.489188+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.6,
AI_EVALUATED,,False,AI_COOLDOWN_80s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_80s,BEARISH,bitfinex,WAIT,60319.0,0.07,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:05:59.043602+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.6,
AI_EVALUATED,,False,AI_COOLDOWN_79s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_79s,BEARISH,bitfinex,WAIT,60319.0,0.07,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:05:59.750222+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.6,
AI_EVALUATED,,False,AI_COOLDOWN_49s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_49s,BEARISH,bitfinex,WAIT,60322.0,0.86,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:06:29.883073+00:00,3.0,EDGE,42.58,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.4,
AI_EVALUATED,,False,AI_COOLDOWN_19s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_19s,BEARISH,bitfinex,WAIT,60269.0,0.86,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:07:00.114797+00:00,3.0,EDGE,42.6,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,5.4,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,60383.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:07:30.655809+00:00,3.0,EDGE,42.6,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.7,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,60413.0,0.0,BEARISH_STRUCTURE,,BEAR,False,tBTCF0:USTF0,2026-06-24T16:07:35.688909+00:00,3.0,AI,42.6,,3.0,scan-1ae29dc446eb,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,4987,4.7,
AI_EVALUATED,,True,AI_SCAN_MODEL,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,60413.0,0.0,BEARISH_STRUCTURE,False,BEAR,True,tBTCF0:USTF0,2026-06-24T16:07:35.713481+00:00,3.0,AI,42.6,,3.0,scan-1ae29dc446eb,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,AI_SCAN,4987,4.7,72
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60413.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:07:35.929891+00:00,3.0,POST_AI,42.6,,3.0,cont-dcd90d8f81dd,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.7,
AI_EVALUATED,,True,WOULD_BLOCK_CLUSTER_ENTRY,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,60413.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T16:07:36.098963+00:00,3.0,POST_AI,42.6,,3.0,cont-dcd90d8f81dd,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.7,
