ts,bull_score,bear_score,velocity,delta,volume_ratio,weaken_signals,trend_state,base_state,structure_score,mtf_agreement
2026-06-24T20:17:59.126872+00:00,4,8,-0.00021379469131335723,9.42032566999999,0.06099464752449685,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:18:30.288708+00:00,4,8,3.2920185011439765e-05,9.426325669999986,0.1045830838242411,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:19:15.657546+00:00,4,8,-1.642924988042984e-05,9.293637123999986,2.669182768837953,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:19:45.690071+00:00,4,8,-6.583603535395098e-05,9.389243879999977,0.10188452961665088,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:20:24.959094+00:00,4,8,3.2948819767979854e-05,9.65487774299997,3.0747381918142,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:20:56.478532+00:00,4,8,8.89105221180498e-05,9.766685563999967,0.057737996274951846,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:21:26.811300+00:00,4,8,-3.289473684210526e-05,10.041296369999959,0.09899396198208166,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:21:56.856960+00:00,4,8,5.09612911502508e-05,10.123797695999954,0.5436296558043613,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:22:27.416601+00:00,4,8,3.2916199478420105e-05,9.799932597999952,3.5444439239943493,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:22:57.967108+00:00,4,8,0.0003950292157024113,9.779369479999943,0.011051629217746361,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:23:44.958260+00:00,4,8,-5.436082055769818e-05,9.862190646999949,2.642407043709799,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:24:15.194340+00:00,4,8,8.569499363463369e-05,10.026469886999951,0.05289653602590526,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:24:46.968262+00:00,4,8,0.0001975341157879142,10.075522519999966,1.1807905401726786,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:25:17.372553+00:00,4,8,-0.0002635610390893966,9.931183449999967,0.06545533539333491,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:25:48.426304+00:00,4,8,6.591306067297235e-05,9.928183449999967,0.07460399119714684,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:26:19.389101+00:00,4,8,-0.00034578146611341634,9.933183449999968,0.08840928775638869,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:26:49.724825+00:00,4,8,-4.93339911198816e-05,9.863783449999978,3.820517196147899,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:27:19.803825+00:00,4,8,0.00032920185011439765,9.859655039999982,0.023679307586136244,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:27:50.527358+00:00,4,8,-1.646253127880943e-05,9.967781419999978,4.89252445839853,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:28:21.824190+00:00,4,8,-1.647175094712568e-05,10.474950679999981,3.0350645867814197,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:28:53.117051+00:00,4,8,-0.00014805553727709417,10.782744049999987,3.40051699971978,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:29:23.747566+00:00,4,8,4.933480241411633e-05,10.949727809999988,0.05644587827511828,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:29:54.388613+00:00,4,8,-9.869070333574577e-05,10.496442849999989,2.165913681936379,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:30:37.703623+00:00,4,8,0.0,10.417936249999997,0.043393260264695255,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:31:08.269141+00:00,4,8,7.569397313175538e-05,10.419436249999999,0.04576901939381644,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:31:39.225926+00:00,4,8,8.883019001081972e-05,10.412959600000004,0.049647880845244845,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:32:09.297944+00:00,4,8,-4.876489211574344e-06,10.582627022000013,0.14995249205146827,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:32:40.303810+00:00,4,8,-2.2959923645214466e-05,10.685590324000014,0.11573158133619009,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:33:10.880850+00:00,4,8,-2.1344580008663566e-05,10.691489270000012,0.10017429726678641,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:33:41.612747+00:00,4,8,9.863310419609763e-06,10.573439788000014,0.16943765984627895,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:34:12.094045+00:00,4,8,0.0,10.787731330000028,0.14658291622431607,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:34:43.029781+00:00,4,8,0.00011529086237565057,10.650145590000035,0.027270203342150218,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:35:13.034057+00:00,4,8,6.58598830987075e-05,10.651899380000057,0.2750898594780478,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:35:48.677478+00:00,4,8,0.0003291205897840969,10.65337807000007,0.555967712953425,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:36:19.263801+00:00,4,8,3.2893113826620396e-05,10.652561140000072,0.9531489180806628,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:36:50.152256+00:00,4,8,0.0,10.660561140000082,0.9961752846122597,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:37:20.883598+00:00,4,8,0.00026302811112937697,10.734703410000082,2.620469157824227,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:37:51.907594+00:00,4,8,0.00018071299490717924,10.86747213000009,0.18559728677553633,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:38:22.119398+00:00,4,8,0.0,10.86651097000009,0.18420322508164164,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:38:53.313013+00:00,4,8,0.0007063771068107895,10.867510970000092,0.18420322508164164,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:39:23.982715+00:00,4,8,-1.6428993888414273e-05,10.794360200000098,0.07374395416348545,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:39:54.683242+00:00,4,8,-1.642953372983275e-05,10.786360200000102,0.2252675085454103,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:40:25.237222+00:00,4,8,6.569933001637852e-05,10.758484977000105,0.1270697183717727,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:40:55.283031+00:00,4,8,-0.00045965689895756384,10.85788315000011,0.22772133830919639,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:41:27.552505+00:00,4,8,-2.2977319064113208e-05,10.804357252000107,0.22772133830919639,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:41:58.375269+00:00,4,8,-2.2977319064113208e-05,10.804357252000107,0.22772133830919639,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:42:31.011332+00:00,4,8,4.5983078930317384e-05,10.68242648500011,0.13354922366634342,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:43:02.204807+00:00,4,8,-0.0001477129117497415,10.613603890000109,1.711862070731887,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:43:40.284841+00:00,4,8,-1.6410606083024477e-05,10.938579156000113,1.1464813678309882,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:44:17.402435+00:00,4,8,6.731124494199325e-05,10.999338760000116,0.06923304231131687,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:44:47.669264+00:00,4,8,4.932006307810637e-06,10.98851246000012,0.05485036646324864,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:45:20.284814+00:00,4,8,-1.3126397467234696e-05,10.942408582000128,4.255987357061814,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:45:50.675551+00:00,4,8,3.941271954722998e-05,10.93550972000013,0.16969062141655827,3,BEAR,BEAR,-6.0,CONFLICTED
2026-06-24T20:46:20.852442+00:00,4,8,5.9120794724705454e-05,10.919961860000132,0.17150737661802198,3,BEAR,BEAR,-6.0,CONFLICTED
2026-06-24T20:47:17.237271+00:00,4,8,8.532840427023412e-05,10.927347004000133,0.9794700021793038,2,BEAR,BEAR,-6.0,CONFLICTED
2026-06-24T20:47:47.894428+00:00,4,8,-2.4582610920654298e-05,11.43030095600013,1.081135894945766,1,BEAR,BEAR,-6.0,CONFLICTED
