bot_version,exchange,fee_profile,pipeline_outcome,momentum_pts,reason,edge_score,adx,ai_gate_called,effective_threshold,structure_bias,stage,edge_trigger_reason,x_shadow,edge_trigger,x_win_prob,x_latency_ms,mtf_1h,x_lane,x_edge_threshold_max,edge_threshold,analyzer_sync_id,outcome,trade_id,price,regime,mtf_15m,orderflow_pts,x_effective_threshold,ts,mtf_4h,data_symbol
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,WOULD_BLOCK_CLUSTER_ENTRY,3.6,18.91,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-08cfad74e262,62423.0,BEAR,BEARISH,,,2026-06-23T19:05:12.831344+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_141s,3.0,18.58,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_141s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62423.0,BEAR,BEARISH,,3.0,2026-06-23T19:05:43.620566+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.08,AI_COOLDOWN_111s,3.6,18.58,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_111s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62412.0,BEAR,BEARISH,,3.0,2026-06-23T19:06:13.790708+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_80s,2.6,18.45,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_80s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62418.0,BEAR,RANGING,,3.0,2026-06-23T19:06:44.312647+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.32,AI_COOLDOWN_50s,3.5,18.45,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_50s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62400.0,BEAR,RANGING,,3.0,2026-06-23T19:07:14.459363+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_COOLDOWN_20s,4.6,18.39,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_20s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62407.0,BEAR,BEARISH,,3.0,2026-06-23T19:07:44.627400+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,PERIODIC_RESEARCH_AI,4.6,18.39,True,3.0,BEARISH_STRUCTURE,EDGE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,TRIGGER,,62374.0,BEAR,BEARISH,,3.0,2026-06-23T19:08:14.930786+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,DEEPSEEK_RESPONSE,4.6,18.35,False,3.0,BEARISH_STRUCTURE,AI,PERIODIC_RESEARCH_AI,,True,,6983,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,API_OK,43136245-cd8f-4fef-a8e7-57f3f7cfa966,62385.0,BEAR,RANGING,,,2026-06-23T19:08:21.963296+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_SCAN_MODEL,4.6,18.35,True,3.0,BEARISH_STRUCTURE,AI,PERIODIC_RESEARCH_AI,False,True,62,6983,BEARISH,AI_SCAN,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,APPROVE,43136245-cd8f-4fef-a8e7-57f3f7cfa966,62385.0,BEAR,RANGING,,,2026-06-23T19:08:21.986392+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,4.6,18.35,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-5d5d50f24289,62385.0,BEAR,RANGING,,,2026-06-23T19:08:22.397303+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,4.6,18.35,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-5d5d50f24289,62385.0,BEAR,RANGING,,,2026-06-23T19:08:22.890502+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,WOULD_BLOCK_CLUSTER_ENTRY,4.6,18.35,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-5d5d50f24289,62385.0,BEAR,RANGING,,,2026-06-23T19:08:23.228641+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_COOLDOWN_142s,4.2,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_142s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62320.0,BEAR,RANGING,,3.0,2026-06-23T19:08:52.702017+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_111s,3.6,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_111s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62386.0,BEAR,BEARISH,,3.0,2026-06-23T19:09:23.126871+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.32,AI_COOLDOWN_81s,3.9,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_81s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62386.0,BEAR,BEARISH,,3.0,2026-06-23T19:09:53.301906+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_51s,3.6,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_51s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62400.0,BEAR,BEARISH,,3.0,2026-06-23T19:10:23.841982+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_50s,3.6,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_50s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62400.0,BEAR,BEARISH,,3.0,2026-06-23T19:10:24.342617+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_20s,3.6,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_20s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62400.0,BEAR,BEARISH,,3.0,2026-06-23T19:10:54.512186+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.14,PERIODIC_RESEARCH_AI,3.7,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,TRIGGER,,62390.0,BEAR,BEARISH,,3.0,2026-06-23T19:11:25.113696+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.14,DEEPSEEK_RESPONSE,3.7,18.35,False,3.0,BEARISH_STRUCTURE,AI,PERIODIC_RESEARCH_AI,,True,,8178,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,API_OK,d1a723c0-cabf-4c6c-a472-f5fd9d378b58,62390.0,BEAR,BEARISH,,,2026-06-23T19:11:33.887557+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.14,AI_SCAN_MODEL,3.7,18.35,True,3.0,BEARISH_STRUCTURE,AI,PERIODIC_RESEARCH_AI,False,True,62,8178,BEARISH,AI_SCAN,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,APPROVE,d1a723c0-cabf-4c6c-a472-f5fd9d378b58,62395.0,BEAR,BEARISH,,,2026-06-23T19:11:35.195884+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.14,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,3.7,18.35,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-49c3c3de47c5,62395.0,BEAR,BEARISH,,,2026-06-23T19:11:37.573817+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.14,WOULD_BLOCK_CLUSTER_ENTRY,3.7,18.35,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-49c3c3de47c5,62395.0,BEAR,BEARISH,,,2026-06-23T19:11:37.889135+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.14,AI_COOLDOWN_167s,3.7,18.35,True,3.0,BEARISH_STRUCTURE,PIPELINE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,NO_SIGNAL,85e9af54-be59-4c04-a845-c2b94258d294,62395.0,BEAR,BEARISH,,,2026-06-23T19:11:38.083854+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_136s,3.6,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_136s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62422.0,BEAR,BEARISH,,3.0,2026-06-23T19:12:08.904346+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_106s,3.2,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_106s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62422.0,BEAR,RANGING,,3.0,2026-06-23T19:12:39.096205+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_75s,3.2,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_75s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62422.0,BEAR,RANGING,,3.0,2026-06-23T19:13:10.135815+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_74s,3.2,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_74s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62422.0,BEAR,RANGING,,3.0,2026-06-23T19:13:10.799967+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.74,AI_COOLDOWN_44s,3.9,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_44s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62377.0,BEAR,RANGING,,3.0,2026-06-23T19:13:41.584434+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.29,AI_COOLDOWN_13s,3.4,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_13s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62399.0,BEAR,RANGING,,3.0,2026-06-23T19:14:12.157106+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.19,PERIODIC_RESEARCH_AI,3.8,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,TRIGGER,,62407.0,BEAR,BEARISH,,3.0,2026-06-23T19:14:42.722455+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.19,DEEPSEEK_RESPONSE,3.8,18.35,False,3.0,BEARISH_STRUCTURE,AI,PERIODIC_RESEARCH_AI,,True,,5117,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,API_OK,233a0178-0f10-4603-a3ea-2b969c9748d6,62423.0,BEAR,BEARISH,,,2026-06-23T19:14:47.924316+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.19,AI_SCAN_MODEL,3.8,18.35,True,3.0,BEARISH_STRUCTURE,AI,PERIODIC_RESEARCH_AI,False,True,62,5117,BEARISH,AI_SCAN,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,APPROVE,233a0178-0f10-4603-a3ea-2b969c9748d6,62423.0,BEAR,BEARISH,,,2026-06-23T19:14:47.951358+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.19,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,3.8,18.35,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-8de6ec94d1b9,62423.0,BEAR,BEARISH,,,2026-06-23T19:14:48.359464+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.19,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,3.8,18.35,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-8de6ec94d1b9,62423.0,BEAR,BEARISH,,,2026-06-23T19:14:48.738751+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.19,WOULD_BLOCK_CLUSTER_ENTRY,3.8,18.35,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-8de6ec94d1b9,62423.0,BEAR,BEARISH,,,2026-06-23T19:14:49.000545+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_COOLDOWN_144s,4.6,18.35,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_144s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62423.0,BEAR,BEARISH,,3.0,2026-06-23T19:15:18.174542+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.45,AI_COOLDOWN_114s,4.0,17.78,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_114s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62381.0,BEAR,BEARISH,,3.0,2026-06-23T19:15:48.663542+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.64,AI_COOLDOWN_84s,4.2,17.78,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_84s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62381.0,BEAR,BEARISH,,3.0,2026-06-23T19:16:18.761241+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.64,AI_COOLDOWN_53s,4.2,17.78,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_53s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62402.0,BEAR,BEARISH,,3.0,2026-06-23T19:16:48.866075+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_COOLDOWN_22s,4.6,17.78,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_22s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62359.0,BEAR,BEARISH,,3.0,2026-06-23T19:17:19.911389+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.38,PERIODIC_RESEARCH_AI,4.0,17.78,True,3.0,BEARISH_STRUCTURE,EDGE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,TRIGGER,,62382.0,BEAR,BEARISH,,3.0,2026-06-23T19:17:50.243054+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.38,DEEPSEEK_RESPONSE,4.0,17.78,False,3.0,BEARISH_STRUCTURE,AI,PERIODIC_RESEARCH_AI,,True,,7624,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,API_OK,f269f41e-39e8-4e89-9085-d3dd3396b44e,62382.0,BEAR,BEARISH,,,2026-06-23T19:17:57.915897+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.38,AI_SCAN_MODEL,4.0,17.78,True,3.0,BEARISH_STRUCTURE,AI,PERIODIC_RESEARCH_AI,False,True,62,7624,BEARISH,AI_SCAN,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,APPROVE,f269f41e-39e8-4e89-9085-d3dd3396b44e,62382.0,BEAR,BEARISH,,,2026-06-23T19:17:57.941217+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.38,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,4.0,17.78,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-4846b7404398,62382.0,BEAR,BEARISH,,,2026-06-23T19:17:58.415103+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.38,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,4.0,17.78,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-4846b7404398,62382.0,BEAR,BEARISH,,,2026-06-23T19:17:58.978260+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.38,WOULD_BLOCK_CLUSTER_ENTRY,4.0,17.78,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-4846b7404398,62382.0,BEAR,BEARISH,,,2026-06-23T19:17:59.320257+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.08,AI_COOLDOWN_140s,3.7,17.78,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_140s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62381.0,BEAR,BEARISH,,3.0,2026-06-23T19:18:29.553603+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.08,AI_COOLDOWN_110s,3.7,17.78,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_110s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62381.0,BEAR,BEARISH,,3.0,2026-06-23T19:19:00.170566+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_COOLDOWN_79s,4.6,17.78,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_79s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62358.0,BEAR,BEARISH,,3.0,2026-06-23T19:19:30.893409+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_COOLDOWN_49s,4.6,17.78,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_49s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62345.0,BEAR,BEARISH,,3.0,2026-06-23T19:20:01.070144+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_COOLDOWN_18s,4.6,17.78,True,3.0,BEARISH_STRUCTURE,EDGE,AI_COOLDOWN_18s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62345.0,BEAR,BEARISH,,3.0,2026-06-23T19:20:31.627377+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.51,PERIODIC_RESEARCH_AI,4.1,17.78,True,3.0,BEARISH_STRUCTURE,EDGE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,TRIGGER,,62345.0,BEAR,BEARISH,,3.0,2026-06-23T19:21:02.177347+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.51,DEEPSEEK_RESPONSE,4.1,17.78,False,3.0,BEARISH_STRUCTURE,AI,PERIODIC_RESEARCH_AI,,True,,7344,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,API_OK,17bf6f5c-f82b-4969-9efd-d3e9010ddc61,62316.0,BEAR,BEARISH,,,2026-06-23T19:21:09.571700+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.51,AI_SCAN_MODEL,4.1,17.78,True,3.0,BEARISH_STRUCTURE,AI,PERIODIC_RESEARCH_AI,False,True,62,7344,BEARISH,AI_SCAN,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,APPROVE,17bf6f5c-f82b-4969-9efd-d3e9010ddc61,62316.0,BEAR,BEARISH,,,2026-06-23T19:21:09.599993+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.51,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,4.1,17.78,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-d8e0296fad73,62316.0,BEAR,BEARISH,,,2026-06-23T19:21:10.010854+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.51,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,4.1,17.78,True,3.0,BEARISH_STRUCTURE,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-d8e0296fad73,62316.0,BEAR,BEARISH,,,2026-06-23T19:21:10.348984+00:00,BEARISH,tBTCF0:USTF0
