ts,trade_id,decision,reason,skip_stage,ai_win_prob,ai_threshold,ai_decision_text,edge_score,edge_threshold,effective_threshold,invert_signal,early_fail_enabled,experiment_tag,features_price,features_ema9,features_delta,controls_edge,final_direction,ai_error,ai_source,edge_trigger_reason,exchange,data_symbol,bot_version,fee_profile,analyzer_sync_id,research_lane,research_model
2026-06-23T17:55:14.898164+00:00,81b46b5e-ee35-446c-8773-a88c722dadc2,AI,APPROVE,AI,62,44.0,APPROVE,3.5,3.0,3.0,False,True,INV_False_EF_True,62430.0,62547.177277,5.697669,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T17:58:22.495385+00:00,cont-bd433324c0f4,AI,APPROVE,AI,62,44.0,APPROVE,2.5,3.0,3.0,False,True,INV_False_EF_True,62416.0,62546.377277,4.792879,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T17:58:23.802367+00:00,cont-bd433324c0f4,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.5,3.0,3.0,False,True,INV_False_EF_True,62416.0,62546.377277,4.792879,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T17:58:23.836204+00:00,cont-bd433324c0f4,PIPELINE_WARNING,PIPELINE_WARNING,PIPELINE_WARNING,62,44.0,APPROVE,2.5,3.0,3.0,False,True,INV_False_EF_True,62416.0,62546.377277,4.792879,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T17:58:23.867846+00:00,a75128b7-5413-4b9f-a298-2353cde028b0,AI,APPROVE,AI,62,44.0,APPROVE,2.5,3.0,3.0,False,True,INV_False_EF_True,62416.0,62546.377277,4.792879,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T18:01:34.709630+00:00,cont-53d6e8e13838,AI,APPROVE,AI,62,44.0,APPROVE,3.6,3.0,3.0,False,True,INV_False_EF_True,62471.0,62524.101822,4.632333,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:01:35.742932+00:00,cont-53d6e8e13838,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,3.6,3.0,3.0,False,True,INV_False_EF_True,62471.0,62524.101822,4.632333,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:01:35.774536+00:00,2dca3981-4a9a-44b9-9710-af24b3895976,AI,APPROVE,AI,62,44.0,APPROVE,3.6,3.0,3.0,False,True,INV_False_EF_True,62471.0,62524.101822,4.632333,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T18:04:45.607574+00:00,cont-34947ce1dc70,AI,APPROVE,AI,62,44.0,APPROVE,4.6,3.0,3.0,False,True,INV_False_EF_True,62416.0,62520.701822,4.455427,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:04:46.546937+00:00,cont-34947ce1dc70,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,4.6,3.0,3.0,False,True,INV_False_EF_True,62416.0,62520.701822,4.455427,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:04:46.573819+00:00,cont-34947ce1dc70,PIPELINE_WARNING,PIPELINE_WARNING,PIPELINE_WARNING,62,44.0,APPROVE,4.6,3.0,3.0,False,True,INV_False_EF_True,62416.0,62520.701822,4.455427,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:04:46.597096+00:00,2883abe6-3e20-4ee8-8ba0-c7265ce2898c,AI,APPROVE,AI,62,44.0,APPROVE,4.6,3.0,3.0,False,True,INV_False_EF_True,62416.0,62520.701822,4.455427,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T18:07:55.907885+00:00,cont-6f2f76da0af0,AI,APPROVE,AI,62,44.0,APPROVE,4.6,3.0,3.0,False,True,INV_False_EF_True,62338.0,62512.101822,5.364554,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:07:56.994335+00:00,cont-6f2f76da0af0,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,4.6,3.0,3.0,False,True,INV_False_EF_True,62338.0,62512.101822,5.364554,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:07:57.059024+00:00,4e7ef352-2955-4fff-ab35-16f80dfa5664,AI,APPROVE,AI,62,44.0,APPROVE,4.6,3.0,3.0,False,True,INV_False_EF_True,62338.0,62512.101822,5.364554,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T18:11:07.156497+00:00,cont-9ede652ee73b,AI,APPROVE,AI,62,44.0,APPROVE,3.6,3.0,3.0,False,True,INV_False_EF_True,62413.0,62504.701822,5.750495,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:11:08.718515+00:00,cont-9ede652ee73b,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,3.6,3.0,3.0,False,True,INV_False_EF_True,62413.0,62504.701822,5.750495,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:11:08.762998+00:00,204005b5-683a-49b2-ac76-398778dfd08d,AI,APPROVE,AI,62,44.0,APPROVE,3.6,3.0,3.0,False,True,INV_False_EF_True,62413.0,62504.701822,5.750495,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T18:11:08.856127+00:00,a6cd4655-0fb3-4777-a6f3-c7ab1e916e1c,NO_SIGNAL,AI_COOLDOWN_170s,PRE_PIPELINE,,44.0,,3.6,3.0,3.0,False,True,INV_False_EF_True,,,,,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,,Unknown
2026-06-23T18:14:17.566665+00:00,cont-efd5a210b017,AI,APPROVE,AI,62,44.0,APPROVE,4.3,3.0,3.0,False,True,INV_False_EF_True,62415.0,62512.101822,4.947784,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:14:18.758373+00:00,cont-efd5a210b017,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,4.3,3.0,3.0,False,True,INV_False_EF_True,62415.0,62512.101822,4.947784,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:14:18.864869+00:00,649fb697-e644-473a-b5c7-371db6ae659c,AI,APPROVE,AI,62,44.0,APPROVE,4.3,3.0,3.0,False,True,INV_False_EF_True,62415.0,62512.101822,4.947784,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T18:17:34.707873+00:00,cont-8987c3fd00e3,AI,APPROVE,AI,62,44.0,APPROVE,4.0,3.0,3.0,False,True,INV_False_EF_True,62374.0,62488.361457,5.121852,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:17:36.764611+00:00,cont-8987c3fd00e3,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,4.0,3.0,3.0,False,True,INV_False_EF_True,62374.0,62488.361457,5.121852,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:17:36.803595+00:00,7510a2b9-d717-4537-9fec-348895026e57,AI,APPROVE,AI,62,44.0,APPROVE,4.0,3.0,3.0,False,True,INV_False_EF_True,62374.0,62488.361457,5.121852,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T18:20:45.163920+00:00,cont-5aa41deef6cd,AI,APPROVE,AI,62,44.0,APPROVE,3.0,3.0,3.0,False,True,INV_False_EF_True,62407.0,62493.161457,5.014133,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:20:46.334084+00:00,cont-5aa41deef6cd,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,3.0,3.0,3.0,False,True,INV_False_EF_True,62407.0,62493.161457,5.014133,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:20:46.379026+00:00,c2571b7c-6661-4560-a9e5-45193c18fff7,AI,APPROVE,AI,62,44.0,APPROVE,3.0,3.0,3.0,False,True,INV_False_EF_True,62407.0,62493.161457,5.014133,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T18:23:53.033530+00:00,cont-63d2d35a88c0,AI,APPROVE,AI,62,44.0,APPROVE,3.6,3.0,3.0,False,True,INV_False_EF_True,62425.0,62506.361457,4.692759,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:23:53.945379+00:00,cont-63d2d35a88c0,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,3.6,3.0,3.0,False,True,INV_False_EF_True,62425.0,62506.361457,4.692759,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:23:54.004570+00:00,50b258dd-eef7-46da-b953-8db63b27009e,AI,APPROVE,AI,62,44.0,APPROVE,3.6,3.0,3.0,False,True,INV_False_EF_True,62425.0,62506.361457,4.692759,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T18:27:01.666469+00:00,cont-fcbb8721a64c,AI,APPROVE,AI,62,44.0,APPROVE,3.0,3.0,3.0,False,True,INV_False_EF_True,62426.0,62496.761457,4.384409,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:27:02.792488+00:00,cont-fcbb8721a64c,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,3.0,3.0,3.0,False,True,INV_False_EF_True,62426.0,62496.761457,4.384409,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:27:02.832758+00:00,164e7be9-f544-4956-8ad1-2f97519f5e0d,AI,APPROVE,AI,62,44.0,APPROVE,3.0,3.0,3.0,False,True,INV_False_EF_True,,,4.334968,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T18:30:11.309236+00:00,cont-dac7740d777b,AI,APPROVE,AI,62,44.0,APPROVE,4.4,3.0,3.0,False,True,INV_False_EF_True,62366.0,62496.561457,3.887501,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:30:12.410931+00:00,cont-dac7740d777b,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,4.4,3.0,3.0,False,True,INV_False_EF_True,62366.0,62496.561457,3.887501,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:30:12.446508+00:00,4e1806f1-80b4-42d9-8e61-309a947fbe8e,AI,APPROVE,AI,62,44.0,APPROVE,4.4,3.0,3.0,False,True,INV_False_EF_True,62366.0,62496.561457,3.887501,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-23T18:33:19.188708+00:00,cont-b361af4883a7,AI,APPROVE,AI,62,44.0,APPROVE,3.6,3.0,3.0,False,True,INV_False_EF_True,62351.0,62464.249166,3.41718,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-23T18:33:20.042997+00:00,cont-b361af4883a7,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,3.6,3.0,3.0,False,True,INV_False_EF_True,62351.0,62464.249166,3.41718,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
